player_id,name,team,season,season_end,salary,career_PTS,career_AST,career_TRB,career_WS,career_PER,log_salary,log_pred_salary,pred_salary,ValueScore
cartevi01,Vince Carter,Dallas Mavericks,2011-12,2012,3000000,17.2,3.2,4.4,125.5,18.8,14.914122846632385,15.863954579286704,7755823.8162554465,4755823.8162554465
roybr01,Brandon Roy,Minnesota Timberwolves,2012-13,2013,5100000,18.8,4.7,4.3,37.4,20.0,15.444751097694555,16.062533576967574,9459533.02751372,4359533.02751372
monrogr01,Greg Monroe,Boston Celtics,2017-18,2018,5000000,13.2,2.1,8.3,49.7,20.1,15.424948470398375,16.04328254611461,9279168.932963848,4279168.932963848
leeda02,David Lee,Dallas Mavericks,2015-16,2016,2102224,13.5,2.2,8.8,76.0,19.1,14.558506389917392,15.666862779782432,6368425.226418777,4266201.226418777
wadedw01,Dwyane Wade,Miami Heat,2017-18,2018,1471382,22.0,5.4,4.7,120.7,23.5,14.201712653158227,15.537659755517437,5596543.626040289,4125161.626040289
boozeca01,Carlos Boozer,Los Angeles Lakers,2014-15,2015,3250000,16.2,2.2,9.5,80.3,19.5,14.994165554305921,15.809450751023777,7344415.239598862,4094415.239598862
brandel01,Elton Brand,Dallas Mavericks,2012-13,2013,2100500,15.9,2.1,8.5,109.6,20.5,14.557685969591574,15.614841362732731,6045600.423458529,3945100.4234585287
davisba01,Baron Davis,New York Knicks,2011-12,2012,1352181,16.1,7.2,3.8,63.1,17.8,14.117229402364135,15.444238441478067,5097386.1233632155,3745205.1233632155
smithjo03,Josh Smith,Houston Rockets,2014-15,2015,2077000,14.5,3.1,7.4,51.0,17.4,14.546435102858249,15.574676216795305,5807589.8611218855,3730589.8611218855
francst01,Steve Francis,Memphis Grizzlies,2008-09,2009,2636550,18.1,6.0,5.6,54.1,18.3,14.784981802309154,15.655835300044082,6298583.344001408,3662033.3440014077
billuch01,Chauncey Billups,Los Angeles Clippers,2011-12,2012,2000032,15.2,5.4,2.9,120.8,18.8,14.50867373839622,15.548065850480498,5655085.860223535,3655053.8602235354
johnsjo02,Joe Johnson,Miami Heat,2015-16,2016,414481,16.0,3.9,4.0,82.8,15.4,12.934782414147408,15.199636005836098,3991333.748578795,3576852.748578795
lewisra02,Rashard Lewis,Miami Heat,2012-13,2013,1352181,14.9,1.7,5.2,90.9,16.8,14.117229402364135,15.360268347614864,4686836.289277036,3334655.2892770357
stojape01,Peja Stojakovic,Dallas Mavericks,2010-11,2011,636320,17.0,1.8,4.7,82.6,17.1,13.363456860441518,15.166395329591566,3860839.9816428446,3224519.9816428446
stoudam01,Amar'e Stoudemire,Dallas Mavericks,2014-15,2015,485670,18.9,1.2,7.8,92.5,21.8,13.093284659903661,15.06023207596398,3471967.7841614224,2986297.7841614224
crawfja01,Jamal Crawford,Minnesota Timberwolves,2017-18,2018,4328000,14.6,3.4,2.2,60.6,15.1,15.280616099508455,15.766222120480995,7033690.711022324,2705690.711022324
mcgeeja01,JaVale McGee,Dallas Mavericks,2015-16,2016,1270964,8.0,0.4,5.1,31.9,19.5,14.055286225616245,15.182294127320553,3922713.247532156,2651749.247532156
onealsh01,Shaquille O'Neal,Boston Celtics,2010-11,2011,1352181,23.7,2.5,10.9,181.7,26.4,14.117229402364135,15.186948064976168,3941011.8576948037,2588830.8576948037
curryst01,Stephen Curry,Golden State Warriors,2016-17,2017,12112359,23.5,6.6,4.5,102.9,23.8,16.30973689424653,16.503303586717795,14699199.385844741,2586840.385844741
paulch01,Chris Paul,New Orleans Hornets,2008-09,2009,4574189,18.5,9.7,4.5,171.5,25.3,15.335939973218409,15.779942789867755,7130862.7642080765,2556673.7642080765
nowitdi01,Dirk Nowitzki,Dallas Mavericks,2014-15,2015,7974482,20.7,2.4,7.5,206.3,22.4,15.89175725154759,16.166062501806483,10491358.767835569,2516876.7678355686
nowitdi01,Dirk Nowitzki,Dallas Mavericks,2017-18,2018,5000000,20.7,2.4,7.5,206.3,22.4,15.424948470398375,15.82095093821889,7429364.922073504,2429364.922073504
hamilri01,Richard Hamilton,Chicago Bulls,2011-12,2012,5000000,17.1,3.4,3.1,62.8,16.5,15.424948470398375,15.817911382521759,7406817.238428327,2406817.2384283273
willide01,Deron Williams,Cleveland Cavaliers,2016-17,2017,259626,16.3,8.1,3.1,77.3,18.2,12.466997412880191,14.794537913028488,2661865.931989216,2402239.931989216
reddmi01,Michael Redd,Phoenix Suns,2011-12,2012,1308506,19.0,2.1,3.8,55.9,19.5,14.084396586344958,15.107340814181645,3639441.574269598,2330935.574269598
evansty01,Tyreke Evans,Memphis Grizzlies,2017-18,2018,3290000,15.7,4.8,4.6,28.4,17.1,15.006398122741555,15.534672810594508,5579851.999365313,2289851.999365313
willide01,Deron Williams,Utah Jazz,2008-09,2009,5069449,16.3,8.1,3.1,77.3,18.2,15.438742691160444,15.790949666387744,7209784.836093448,2140335.836093448
greenje02,Jeff Green,Cleveland Cavaliers,2017-18,2018,2116955,13.2,1.6,4.5,40.2,13.3,14.56548929339604,15.253738406612815,4213222.72887775,2096267.7288777502
gasolpa01,Pau Gasol,Chicago Bulls,2014-15,2015,7128000,17.0,3.2,9.2,144.1,21.4,15.779541248132782,16.033158730887266,9185702.259185474,2057702.2591854744
milesda01,Darius Miles,Memphis Grizzlies,2008-09,2009,704752,10.1,1.9,4.9,9.5,13.9,13.465601246858107,14.828429830238022,2753627.882540219,2048875.882540219
goodedr01,Drew Gooden,Washington Wizards,2014-15,2015,1448000,11.0,1.1,7.1,43.9,16.3,14.185693851927798,15.059152318489504,3468220.9242093884,2020220.9242093884
johnsjo02,Joe Johnson,Houston Rockets,2017-18,2018,473835,16.0,3.9,4.0,82.8,15.4,13.068614438810082,14.71289869237599,2453187.3406424783,1979352.3406424783
varejan01,Anderson Varejao,Golden State Warriors,2015-16,2016,458575,7.3,1.2,7.2,46.4,15.6,13.03587913418255,14.705941063858894,2436178.214649078,1977603.214649078
bynuman01,Andrew Bynum,Los Angeles Lakers,2008-09,2009,2769300,11.5,1.2,7.7,37.4,19.6,14.834105138646352,15.369951148958348,4732438.415870561,1963138.4158705613
gordobe01,Ben Gordon,Orlando Magic,2014-15,2015,4500000,14.9,2.5,2.5,33.3,14.9,15.319587954740548,15.681358317197207,6461411.285828248,1961411.2858282477
booketr01,Trevor Booker,Indiana Pacers,2017-18,2018,332516,6.9,1.1,5.5,26.2,15.0,12.714443258221053,14.633912249204172,2266873.7763069044,1934357.7763069044
jonesed02,Eddie Jones,Indiana Pacers,2008-09,2009,2000000,14.8,2.9,4.0,100.6,16.7,14.508657738524219,15.176981982444302,3901930.4758724617,1901930.4758724617
thomati01,Tim Thomas,Dallas Mavericks,2009-10,2010,1306455,11.5,1.5,4.1,35.2,14.0,14.082827920180852,14.966392416128702,3160979.2162750517,1854524.2162750517
antetgi01,Giannis Antetokounmpo,Milwaukee Bucks,2016-17,2017,2995421,18.8,4.1,8.3,53.2,21.9,14.912595347265674,15.39364340498926,4845899.323605941,1850478.3236059407
davisgl01,Glen Davis,Los Angeles Clippers,2014-15,2015,1227985,8.0,0.9,4.4,18.6,12.4,14.020885172630908,14.932470664694245,3055551.520372195,1827566.5203721952
perkike01,Kendrick Perkins,Cleveland Cavaliers,2014-15,2015,434547,5.4,1.0,5.8,27.9,10.7,12.982059388148299,14.618055916715523,2231212.9441660894,1796665.9441660894
blatcan01,Andray Blatche,Brooklyn Nets,2012-13,2013,1146337,10.1,1.4,5.4,19.2,16.8,13.952082199345423,14.889268323014264,2926355.420719418,1780018.4207194182
haywobr01,Brendan Haywood,Cleveland Cavaliers,2014-15,2015,2213688,6.8,0.5,6.0,43.8,14.6,14.610170460911151,15.19560869898615,3975291.7475454067,1761603.7475454067
haywobr01,Brendan Haywood,Charlotte Bobcats,2012-13,2013,2050000,6.8,0.5,6.0,43.8,14.6,14.53335035111459,15.150913898859843,3801528.9493280556,1751528.9493280556
duncati01,Tim Duncan,San Antonio Spurs,2012-13,2013,9638554,19.0,3.0,10.8,206.4,24.2,16.0812816553356,16.24808074022768,11388114.026879521,1749560.026879521
garneke01,Kevin Garnett,Minnesota Timberwolves,2016-17,2017,8000000,17.8,3.7,10.0,191.4,22.7,15.89495209964411,16.090145785861367,9724371.186198141,1724371.1861981414
belinma01,Marco Belinelli,Philadelphia 76ers,2017-18,2018,776217,10.0,1.7,2.1,29.6,12.3,13.562187399248867,14.729691753395407,2494731.7176629542,1718514.7176629542
hawessp01,Spencer Hawes,Milwaukee Bucks,2017-18,2018,2007059,8.7,1.9,5.7,22.6,14.0,14.512181024456503,15.127440646744752,3713333.8641523276,1706274.8641523276
bynuman01,Andrew Bynum,Chicago Bulls,2013-14,2014,6000000,11.5,1.2,7.7,37.4,19.6,15.60727002719233,15.851185129400825,7657415.857645077,1657415.8576450767
bealbr01,Bradley Beal,Washington Wizards,2015-16,2016,5694674,19.8,3.7,3.9,36.4,17.1,15.55504191002918,15.810344815874918,7350984.559378134,1656310.559378134
nowitdi01,Dirk Nowitzki,Dallas Mavericks,2015-16,2016,8333334,20.7,2.4,7.5,206.3,22.4,15.935774174164361,16.112685818940435,9946047.747713832,1612713.7477138322
grangda01,Danny Granger,Detroit Pistons,2015-16,2016,2170465,16.8,1.9,4.9,48.5,16.9,14.590451988275024,15.145616927151398,3781445.5954712806,1610980.5954712806
garneke01,Kevin Garnett,Boston Celtics,2012-13,2013,11566265,17.8,3.7,10.0,191.4,22.7,16.263603229421225,16.392631462292602,13159196.980655024,1592931.9806550238
ellinwa01,Wayne Ellington,Sacramento Kings,2016-17,2017,923670,8.2,1.1,2.2,17.8,11.2,13.73611014397598,14.734828037177861,2507578.331410247,1583908.331410247
lawsoty01,Ty Lawson,Indiana Pacers,2015-16,2016,265058,12.7,6.0,2.7,42.1,17.2,12.487703948944798,14.429533334923839,1847849.9554032665,1582791.9554032665
mariosh01,Shawn Marion,Dallas Mavericks,2009-10,2010,6635068,15.2,1.9,8.7,124.9,18.8,15.707879474377163,15.919448038974664,8198387.437848625,1563319.4378486248
smithjo03,Josh Smith,Houston Rockets,2015-16,2016,1499000,14.5,3.1,7.4,51.0,17.4,14.220308777084735,14.93343100420587,3058487.296672377,1559487.2966723768
ilyaser01,Ersan Ilyasova,Philadelphia 76ers,2017-18,2018,357454,10.6,1.1,5.8,44.9,15.4,12.786761961508663,14.465792657365586,1916081.2781615565,1558627.2781615565
bogutan01,Andrew Bogut,Cleveland Cavaliers,2016-17,2017,242224,9.6,2.2,8.7,50.6,16.4,12.39761819685166,14.393779260525694,1782948.94217324,1540724.94217324
marshdo01,Donyell Marshall,Philadelphia 76ers,2008-09,2009,1262275,11.2,1.4,6.7,59.0,16.8,14.048426206427187,14.845171097154019,2800115.1439915015,1537840.1439915015
garneke01,Kevin Garnett,Boston Celtics,2009-10,2010,16400000,17.8,3.7,10.0,191.4,22.7,16.612791892794426,16.701947580943703,17929313.928173825,1529313.9281738251
lillada01,Damian Lillard,Portland Trail Blazers,2015-16,2016,4236287,23.5,6.3,4.2,70.3,21.4,15.25919773600512,15.566977944780849,5763053.10261312,1526766.1026131203
foylead01,Adonal Foyle,Memphis Grizzlies,2008-09,2009,1262275,4.1,0.5,4.7,18.7,12.3,14.048426206427187,14.838777200309426,2782268.611850606,1519993.6118506058
caldejo01,Jose Calderon,Atlanta Hawks,2016-17,2017,392478,8.9,5.8,2.4,58.3,15.8,12.880235763678273,14.455943147205517,1897301.4540026574,1504823.4540026574
tinslja01,Jamaal Tinsley,Memphis Grizzlies,2009-10,2010,990300,8.5,6.1,2.9,17.2,13.6,13.805763206509393,14.727238280823386,2488618.4642354953,1498318.4642354953
gasolpa01,Pau Gasol,Chicago Bulls,2015-16,2016,7448760,17.0,3.2,9.2,144.1,21.4,15.823558133549557,16.00623966806793,8941730.244422855,1492970.2444228549
mccolcj01,CJ McCollum,Portland Trail Blazers,2016-17,2017,3219579,17.8,2.9,3.1,27.9,17.2,14.98476116363106,15.359089868669107,4681316.204678515,1461737.204678515
gayru01,Rudy Gay,San Antonio Spurs,2017-18,2018,8406000,17.6,2.2,5.9,54.9,16.8,15.9444562945472,16.101195300459953,9832416.59294599,1426416.5929459892
nelsoja01,Jameer Nelson,Detroit Pistons,2017-18,2018,1429818,11.3,5.1,3.0,48.3,14.4,14.173057721408956,14.855082147727332,2828005.2084136494,1398187.2084136494
gayru01,Rudy Gay,Memphis Grizzlies,2009-10,2010,3280997,17.6,2.2,5.9,54.9,16.8,15.003657897587441,15.358398540557745,4678080.997611694,1397083.997611694
ginobma01,Manu Ginobili,San Antonio Spurs,2017-18,2018,2500000,13.3,3.8,3.5,106.4,20.2,14.73180128983843,15.175652754028137,3896747.3645386165,1396747.3645386165
barnema02,Matt Barnes,Golden State Warriors,2016-17,2017,383351,8.2,1.8,4.6,42.8,12.7,12.856706297565873,14.387969759123953,1772620.927151116,1389269.927151116
richaja01,Jason Richardson,Orlando Magic,2011-12,2012,5395000,17.1,2.7,5.0,59.1,16.3,15.500983156674373,15.729722829669813,6781594.638424941,1386594.6384249413
childjo01,Josh Childress,Brooklyn Nets,2012-13,2013,377474,9.1,1.6,4.7,25.7,15.6,12.841256971127097,14.365659024795129,1733510.3675535005,1356036.3675535005
breweco01,Corey Brewer,Oklahoma City Thunder,2017-18,2018,340829,8.7,1.5,2.8,22.5,11.8,12.73913616421373,14.3337542117475,1679076.0196007607,1338247.0196007607
allenra02,Ray Allen,Boston Celtics,2010-11,2011,10000000,18.9,3.4,4.1,145.1,18.6,16.11809565095832,16.24320746614471,11332751.633562494,1332751.633562494
okafoem01,Emeka Okafor,New Orleans Pelicans,2017-18,2018,774914,12.0,0.8,9.7,45.3,17.0,13.560507334436172,14.560235137986007,2105861.3588124337,1330947.3588124337
turkohe01,Hedo Turkoglu,Los Angeles Clippers,2014-15,2015,1448490,11.1,2.8,4.0,63.3,14.3,14.186032192474235,14.831143455116614,2761110.3433730113,1312620.3433730113
pietrmi01,Mickael Pietrus,Boston Celtics,2011-12,2012,1223166,8.3,0.8,3.1,19.7,11.6,14.016953137265613,14.74292306315055,2527959.625385825,1304793.625385825
kirilan01,Andrei Kirilenko,Brooklyn Nets,2013-14,2014,3183000,11.8,2.7,5.5,75.4,18.7,14.97333470626423,15.315097160909524,4479836.736177203,1296836.7361772032
ginobma01,Manu Ginobili,San Antonio Spurs,2015-16,2016,2814000,13.3,3.8,3.5,106.4,20.2,14.850117516656471,15.228039682763516,4106327.697343431,1292327.697343431
thompja02,Jason Thompson,Toronto Raptors,2015-16,2016,328955,8.9,1.1,6.6,23.8,13.5,12.703676242277028,14.297430380753694,1619179.9587649107,1290224.9587649107
porteot01,Otto Porter,Washington Wizards,2016-17,2017,5893981,11.0,1.5,5.0,29.1,15.6,15.589442218657343,15.787198580469507,7182790.973521891,1288809.973521891
kiddja01,Jason Kidd,New York Knicks,2012-13,2013,3090000,12.6,8.7,6.3,138.6,17.9,14.943681648873929,15.291856483486583,4376922.822411839,1286922.822411839
kiddja01,Jason Kidd,Dallas Mavericks,2009-10,2010,8000000,12.6,8.7,6.3,138.6,17.9,15.89495209964411,16.04388286804988,9284741.093993284,1284741.0939932838
wrighbr03,Brandan Wright,Houston Rockets,2017-18,2018,490461,7.0,0.5,3.6,26.2,20.3,13.103101044123047,14.38899301774717,1774435.7051357813,1283974.7051357813
grangda01,Danny Granger,Phoenix Suns,2014-15,2015,2077000,16.8,1.9,4.9,48.5,16.9,14.546435102858249,15.026828121119674,3357905.9924270725,1280905.9924270725
martike02,Kevin Martin,San Antonio Spurs,2015-16,2016,317475,17.4,1.9,3.2,61.3,17.7,12.668154354057235,14.2767310454089,1586008.507694722,1268533.507694722
duncati01,Tim Duncan,San Antonio Spurs,2016-17,2017,1881250,19.0,3.0,10.8,206.4,24.2,14.447447007479322,14.957889485142758,3134215.5741026057,1252965.5741026057
smithjo03,Josh Smith,New Orleans Pelicans,2017-18,2018,210500,14.5,3.1,7.4,51.0,17.4,12.257240932104573,14.186455327592109,1449103.0366764145,1238603.0366764145
ilgauzy01,Zydrunas Ilgauskas,Miami Heat,2010-11,2011,1352181,13.0,1.1,7.3,66.3,18.5,14.117229402364135,14.766274734706112,2587686.353674375,1235505.353674375
cambyma01,Marcus Camby,Houston Rockets,2013-14,2014,1399507,9.5,1.9,9.8,81.6,17.8,14.15163058971149,14.782881362285414,2631017.8968147803,1231510.8968147803
leeda02,David Lee,New York Knicks,2008-09,2009,1788033,13.5,2.2,8.8,76.0,19.1,14.396626690921119,14.91979893868778,3017076.694763845,1229043.6947638448
grangda01,Danny Granger,Indiana Pacers,2008-09,2009,2329805,16.8,1.9,4.9,48.5,16.9,14.661295131052473,15.084187244207305,3556143.5536084305,1226338.5536084305
hilarne01,Nene,Houston Rockets,2016-17,2017,2898000,11.3,1.8,6.0,73.3,17.1,14.879531401862765,15.228784027424688,4109385.3582775914,1211385.3582775914
morrima03,Marcus Morris,Boston Celtics,2017-18,2018,5000000,11.5,1.5,4.6,26.8,13.2,15.424948470398375,15.64175996264462,6210549.66356875,1210549.66356875
aldrila01,LaMarcus Aldridge,Portland Trail Blazers,2009-10,2010,5844827,19.6,2.0,8.4,107.0,20.9,15.581067554503315,15.76912711231506,7054153.232439763,1209326.232439763
cassesa01,Sam Cassell,Sacramento Kings,2008-09,2009,1262275,15.7,6.0,3.2,87.5,19.5,14.048426206427187,14.718726724024686,2467526.3375814552,1205251.3375814552
mcgratr01,Tracy McGrady,Detroit Pistons,2010-11,2011,1352181,19.6,4.4,5.6,97.3,22.1,14.117229402364135,14.754433394155317,2557225.3836107533,1205044.3836107533
watsoea01,Earl Watson,Indiana Pacers,2009-10,2010,2800000,6.4,4.4,2.3,19.2,12.1,14.845129975145433,15.201822597380524,4000070.713810484,1200070.713810484
anderch01,Chris Andersen,Miami Heat,2012-13,2013,699952,5.4,0.5,5.0,39.7,16.7,13.458767040245842,14.455888319174848,1897197.431552049,1197245.431552049
adamsst01,Steven Adams,Oklahoma City Thunder,2016-17,2017,3140517,9.7,1.0,7.4,38.7,16.7,14.959897994012694,15.280636501708493,4328088.301622537,1187571.301622537
hicksjj01,J.J. Hickson,Washington Wizards,2015-16,2016,366337,9.5,0.8,6.8,21.9,16.1,12.811308953766739,14.25315036472411,1549046.850717091,1182709.850717091
gasolma01,Marc Gasol,Memphis Grizzlies,2010-11,2011,3480000,15.0,3.4,7.7,79.5,18.5,15.062542851750656,15.354334414161931,4659107.267083025,1179107.2670830246
hibbero01,Roy Hibbert,Denver Nuggets,2016-17,2017,5000000,10.0,1.3,6.3,35.9,15.5,15.424948470398375,15.636285111630125,6176640.737301059,1176640.737301059
alstora01,Rafer Alston,Miami Heat,2009-10,2010,753133,10.1,4.8,2.8,32.9,13.2,13.531997118011379,14.472085671470332,1928177.224733419,1175044.224733419
millemi01,Mike Miller,Cleveland Cavaliers,2014-15,2015,2732000,10.6,2.6,4.2,60.7,14.3,14.820544499672819,15.1771269925094,3902496.336091501,1170496.3360915012
robinna01,Nate Robinson,Golden State Warriors,2011-12,2012,983307,11.0,3.0,2.3,27.8,15.6,13.798676659628294,14.579606645161684,2147052.748789716,1163745.748789716
allenra02,Ray Allen,Miami Heat,2012-13,2013,3090000,18.9,3.4,4.1,145.1,18.6,14.943681648873929,15.263038777872303,4252590.046025528,1162590.0460255276
valanjo01,Jonas Valanciunas,Toronto Raptors,2015-16,2016,4660482,12.1,0.8,8.5,45.3,19.9,15.35462943422935,15.577268312746256,5822663.218640399,1162181.2186403992
goberru01,Rudy Gobert,Utah Jazz,2016-17,2017,2121288,11.1,1.3,10.5,52.8,21.5,14.567534009335942,15.003949189868818,3281952.8683130923,1160664.8683130923
hardeja01,James Harden,Houston Rockets,2012-13,2013,5820417,24.3,6.2,5.2,121.9,24.4,15.576882466625454,15.75733178145096,6971435.958936113,1151018.958936113
griffbl01,Blake Griffin,Los Angeles Clippers,2012-13,2013,7226892,21.9,4.5,9.0,75.3,22.2,15.793319626193307,15.941022199713961,8377182.508152136,1150290.5081521356
millebr01,Brad Miller,Houston Rockets,2010-11,2011,4400000,11.2,2.8,7.1,76.5,17.5,15.29711509888849,15.529238396143592,5549611.016468415,1149611.016468415
walkeke02,Kemba Walker,Charlotte Hornets,2017-18,2018,12000000,19.8,5.5,3.8,48.5,19.3,16.300417207752275,16.391720510028744,13147215.038692104,1147215.0386921037
harrial01,Al Harrington,Washington Wizards,2013-14,2014,1399507,13.5,1.7,5.6,42.5,14.3,14.15163058971149,14.748867698991626,2543032.1808192977,1143525.1808192977
leeda02,David Lee,San Antonio Spurs,2016-17,2017,1551659,13.5,2.2,8.8,76.0,19.1,14.25483523908925,14.805249200454268,2690531.189916803,1138872.189916803
kamanch01,Chris Kaman,Los Angeles Lakers,2013-14,2014,3183000,11.2,1.3,7.6,24.6,14.9,14.97333470626423,15.277133225913701,4312952.342836988,1129952.3428369882
caldwke01,Kentavious Caldwell-Pope,Detroit Pistons,2016-17,2017,3678319,11.9,1.6,3.3,23.8,12.1,15.117966412304929,15.385697645048936,4807547.539698125,1129228.5396981249
humphkr01,Kris Humphries,Atlanta Hawks,2015-16,2016,388025,6.7,0.7,5.4,30.3,15.4,12.868825049519385,14.232240429553892,1516992.674763315,1128967.674763315
ellismo01,Monta Ellis,Indiana Pacers,2017-18,2018,2245400,17.8,4.6,3.5,41.9,16.0,14.624394237006817,15.029820270383802,3367968.3949691486,1122568.3949691486
mariosh01,Shawn Marion,Cleveland Cavaliers,2014-15,2015,1448490,15.2,1.9,8.7,124.9,18.8,14.186032192474235,14.758300891245238,2567134.5949116307,1118644.5949116307
millebr01,Brad Miller,Phoenix Suns,2012-13,2013,848000,11.2,2.8,7.1,76.5,17.5,13.65063591477404,14.491486263344202,1965950.2286956534,1117950.2286956534
millspa01,Paul Millsap,Utah Jazz,2008-09,2009,797581,14.1,2.3,7.4,88.2,19.0,13.589338675881637,14.46260361679071,1909980.5501257167,1112399.5501257167
jennibr01,Brandon Jennings,Washington Wizards,2016-17,2017,1200000,14.1,5.7,3.0,29.9,15.7,13.997832114758229,14.652580554594675,2309589.9469423797,1109589.9469423797
millemi01,Mike Miller,Miami Heat,2010-11,2011,5000000,10.6,2.6,4.2,60.7,14.3,15.424948470398375,15.624482905836985,6104171.2433499545,1104171.2433499545
inglejo01,Joe Ingles,Utah Jazz,2016-17,2017,2250000,8.0,3.4,3.1,23.1,12.5,14.626440774180603,15.023969270859764,3348319.9510651994,1098319.9510651994
nestera01,Rasho Nesterovic,Toronto Raptors,2009-10,2010,1990000,6.8,1.0,5.1,39.9,13.3,14.503645196700676,14.932677293444662,3056182.9503982374,1066182.9503982374
jamisan01,Antawn Jamison,Los Angeles Lakers,2012-13,2013,1352181,18.5,1.6,7.5,87.8,18.1,14.117229402364135,14.695868301279889,2411762.3439640063,1059581.3439640063
wallabe01,Ben Wallace,Detroit Pistons,2009-10,2010,1306445,5.7,1.3,9.6,93.5,15.5,14.082820265850415,14.671361724167252,2353376.6429863577,1046931.6429863577
horfoal01,Al Horford,Atlanta Hawks,2015-16,2016,12000000,14.1,3.2,8.4,85.7,18.9,16.300417207752275,16.38391551987231,13045000.565100864,1045000.5651008636
beaslmi01,Michael Beasley,Miami Heat,2013-14,2014,1027424,12.4,1.3,4.7,15.6,15.6,13.842565256680173,14.540275168580592,2064245.1413823867,1036821.1413823867
bennean01,Anthony Bennett,Toronto Raptors,2015-16,2016,947276,4.4,0.5,3.1,0.5,10.2,13.76134577637959,14.500619359291631,1983987.684288143,1036711.684288143
dunlemi02,Mike Dunleavy,Atlanta Hawks,2017-18,2018,1662500,11.2,2.2,4.3,58.5,13.9,14.323833051512146,14.80820616659778,2698498.773685694,1035998.7736856942
budinch01,Chase Budinger,Phoenix Suns,2015-16,2016,258082,7.9,1.2,3.0,13.9,13.0,12.461032642864037,14.073296528452685,1294061.8215628874,1035979.8215628874
aldrila01,LaMarcus Aldridge,Portland Trail Blazers,2008-09,2009,4631400,19.6,2.0,8.4,107.0,20.9,15.348369756166,15.549656145098593,5664086.267584747,1032686.2675847467
bibbymi01,Mike Bibby,New York Knicks,2011-12,2012,1352181,14.7,5.5,3.1,73.2,16.1,14.117229402364135,14.683652159817305,2382479.1420347784,1030298.1420347784
wallara01,Rasheed Wallace,Boston Celtics,2009-10,2010,5854000,14.4,1.8,6.7,105.1,17.0,15.582635746233969,15.743141085891002,6873205.0644249525,1019205.0644249525
jefferi01,Richard Jefferson,Dallas Mavericks,2014-15,2015,1448490,12.6,2.0,4.0,83.0,14.4,14.186032192474235,14.718618616929188,2467259.5948946835,1018769.5948946835
townska01,Karl-Anthony Towns,Minnesota Timberwolves,2017-18,2018,6216840,22.3,2.6,11.9,45.4,25.0,15.642772297034826,15.794043407200496,7232124.580563395,1015284.5805633953
barneha02,Harrison Barnes,Golden State Warriors,2015-16,2016,3873398,13.6,1.5,4.9,29.7,13.3,15.169642715933403,15.4001008642323,4877292.7728545405,1003894.7728545405
walkeke02,Kemba Walker,Charlotte Hornets,2014-15,2015,3272091,19.8,5.5,3.8,48.5,19.3,15.000939788053977,15.26769158355763,4272422.623955762,1000331.623955762
stuckro01,Rodney Stuckey,Indiana Pacers,2014-15,2015,1227985,12.6,3.6,2.9,28.7,14.9,14.020885172630908,14.61642772705865,2227583.062198156,999598.062198156
milicda01,Darko Milicic,Boston Celtics,2012-13,2013,159080,6.0,0.9,4.2,7.1,12.3,11.977162499321627,13.95273876637984,1147089.8942202479,988009.8942202479
willide02,Derrick Williams,Cleveland Cavaliers,2016-17,2017,402043,8.9,0.7,4.0,14.1,13.4,12.904314327054921,14.13370514289144,1374643.7201531446,972600.7201531446
nelsoja01,Jameer Nelson,Denver Nuggets,2014-15,2015,2732000,11.3,5.1,3.0,48.3,14.4,14.820544499672819,15.121933460433132,3692940.0505346013,960940.0505346013
novakst01,Steve Novak,Milwaukee Bucks,2015-16,2016,416886,4.7,0.3,1.3,14.5,12.7,12.940568082110497,14.134720865742484,1376040.6865369836,959154.6865369836
hendege02,Gerald Henderson,Philadelphia 76ers,2017-18,2018,1000000,11.2,1.9,3.2,18.3,13.4,13.815510557964274,14.484248999877009,1951773.491198403,951773.4911984031
randoza01,Zach Randolph,Memphis Grizzlies,2015-16,2016,9638555,16.6,1.8,9.1,81.1,19.3,16.0812817590856,16.17541694160405,10589960.012515698,951405.0125156976
wallara01,Rasheed Wallace,New York Knicks,2012-13,2013,1352181,14.4,1.8,6.7,105.1,17.0,14.117229402364135,14.649403652951783,2302264.249516966,950083.2495169658
harride01,Devin Harris,Dallas Mavericks,2013-14,2014,1272279,10.8,3.9,2.2,54.9,16.0,14.056320338453428,14.602190588219235,2196093.346494366,923814.346494366
zellety01,Tyler Zeller,Milwaukee Bucks,2017-18,2018,1709538,7.0,0.9,4.4,17.1,14.9,14.351733716536287,14.783431741046806,2632466.3517488837,922928.3517488837
fordtj01,T.J. Ford,San Antonio Spurs,2011-12,2012,1146337,11.2,5.8,3.1,16.9,15.1,13.952082199345423,14.542528637499156,2068902.0988325067,922565.0988325067
hillgr01,Grant Hill,Los Angeles Clippers,2012-13,2013,1975000,16.7,4.1,6.0,99.9,19.0,14.496078956317358,14.879170183018436,2896953.376830522,921953.376830522
cookda02,Daequan Cook,Chicago Bulls,2012-13,2013,589769,6.4,0.7,2.1,4.9,9.1,13.287486213792082,14.228235658216523,1510929.6146684415,921160.6146684415
mutomdi01,Dikembe Mutombo,Houston Rockets,2008-09,2009,794491,9.8,1.0,10.3,117.0,17.2,13.585456937015577,14.354343861772161,1714005.970956161,919514.9709561609
allento01,Tony Allen,Chicago Bulls,2017-18,2018,1471382,8.1,1.3,3.5,38.7,14.2,14.201712653158227,14.686767441841306,2389912.80945179,918530.8094517901
